seed_id,text,label
117,i have heel pain when i walk in the morning for three weeks,MODERATE
117,"doctor, heel pain when i walk in the morning for three weeks",MODERATE
117,heel pain when i walk in the morning for three weeks. what should i do,MODERATE
117,heel pain when i walk in the morning for three weeks. please advise,MODERATE
117,"hi, heel pain when i walk in the morning for three weeks and i am worried",MODERATE
117,hello doctor heel pain when i walk in the morning for three weeks,MODERATE
117,i am experiencing heel pain when i walk in the morning for three weeks,MODERATE
118,nosebleeds twice a week for the last month,MODERATE
118,i have nosebleeds twice a week for the last month,MODERATE
118,"doctor, nosebleeds twice a week for the last month",MODERATE
118,nosebleeds twice a week for the last month. what should i do,MODERATE
118,nosebleeds twice a week for the last month. please advise,MODERATE
118,"hi, nosebleeds twice a week for the last month and i am worried",MODERATE
118,hello doctor nosebleeds twice a week for the last month,MODERATE
118,i am experiencing nosebleeds twice a week for the last month,MODERATE
119,cracked and peeling skin on my feet for six weeks,MODERATE
119,i have cracked and peeling skin on my feet for six weeks,MODERATE
119,"doctor, cracked and peeling skin on my feet for six weeks",MODERATE
119,cracked and peeling skin on my feet for six weeks. what should i do,MODERATE
119,cracked and peeling skin on my feet for six weeks. please advise,MODERATE
119,"hi, cracked and peeling skin on my feet for six weeks and i am worried",MODERATE
119,hello doctor cracked and peeling skin on my feet for six weeks,MODERATE
119,i am experiencing cracked and peeling skin on my feet for six weeks,MODERATE
120,slight fever and a bit of tiredness since this morning,LOW
120,i have slight fever and a bit of tiredness since this morning,LOW
120,"doctor, slight fever and a bit of tiredness since this morning",LOW
120,slight fever and a bit of tiredness since this morning. what should i do,LOW
120,slight fever and a bit of tiredness since this morning. please advise,LOW
120,"hi, slight fever and a bit of tiredness since this morning and i am worried",LOW
120,hello doctor slight fever and a bit of tiredness since this morning,LOW
120,i am experiencing slight fever and a bit of tiredness since this morning,LOW
121,runny nose and sneezing since last night,LOW
121,i have runny nose and sneezing since last night,LOW
121,"doctor, runny nose and sneezing since last night",LOW
121,runny nose and sneezing since last night. what should i do,LOW
121,runny nose and sneezing since last night. please advise,LOW
121,"hi, runny nose and sneezing since last night and i am worried",LOW
121,hello doctor runny nose and sneezing since last night,LOW
121,i am experiencing runny nose and sneezing since last night,LOW
122,mild sore throat since yesterday,LOW
122,i have mild sore throat since yesterday,LOW
122,"doctor, mild sore throat since yesterday",LOW
122,mild sore throat since yesterday. what should i do,LOW
122,mild sore throat since yesterday. please advise,LOW
122,"hi, mild sore throat since yesterday and i am worried",LOW
122,hello doctor mild sore throat since yesterday,LOW
122,i am experiencing mild sore throat since yesterday,LOW
123,mild headache today after skipping lunch,LOW
123,i have mild headache today after skipping lunch,LOW
123,"doctor, mild headache today after skipping lunch",LOW
123,mild headache today after skipping lunch. what should i do,LOW
123,mild headache today after skipping lunch. please advise,LOW
123,"hi, mild headache today after skipping lunch and i am worried",LOW
123,hello doctor mild headache today after skipping lunch,LOW
123,i am experiencing mild headache today after skipping lunch,LOW
124,"one loose motion this morning, otherwise fine",LOW
124,"i have one loose motion this morning, otherwise fine",LOW
124,"doctor, one loose motion this morning, otherwise fine",LOW
124,"one loose motion this morning, otherwise fine. what should i do",LOW
124,"one loose motion this morning, otherwise fine. please advise",LOW
124,"hi, one loose motion this morning, otherwise fine and i am worried",LOW
124,"hello doctor one loose motion this morning, otherwise fine",LOW
124,"i am experiencing one loose motion this morning, otherwise fine",LOW
125,small mosquito bite that is a little itchy,LOW
125,i have small mosquito bite that is a little itchy,LOW
125,"doctor, small mosquito bite that is a little itchy",LOW
125,small mosquito bite that is a little itchy. what should i do,LOW
125,small mosquito bite that is a little itchy. please advise,LOW
125,"hi, small mosquito bite that is a little itchy and i am worried",LOW
125,hello doctor small mosquito bite that is a little itchy,LOW
125,i am experiencing small mosquito bite that is a little itchy,LOW
126,mild body ache after playing football yesterday,LOW
126,i have mild body ache after playing football yesterday,LOW
126,"doctor, mild body ache after playing football yesterday",LOW
126,mild body ache after playing football yesterday. what should i do,LOW
126,mild body ache after playing football yesterday. please advise,LOW
126,"hi, mild body ache after playing football yesterday and i am worried",LOW
126,hello doctor mild body ache after playing football yesterday,LOW
126,i am experiencing mild body ache after playing football yesterday,LOW
127,slight stomach discomfort after eating spicy food,LOW
127,i have slight stomach discomfort after eating spicy food,LOW
127,"doctor, slight stomach discomfort after eating spicy food",LOW
127,slight stomach discomfort after eating spicy food. what should i do,LOW
127,slight stomach discomfort after eating spicy food. please advise,LOW
127,"hi, slight stomach discomfort after eating spicy food and i am worried",LOW
127,hello doctor slight stomach discomfort after eating spicy food,LOW
127,i am experiencing slight stomach discomfort after eating spicy food,LOW
128,dry lips and mild throat irritation today,LOW
128,i have dry lips and mild throat irritation today,LOW
128,"doctor, dry lips and mild throat irritation today",LOW
128,dry lips and mild throat irritation today. what should i do,LOW
128,dry lips and mild throat irritation today. please advise,LOW
128,"hi, dry lips and mild throat irritation today and i am worried",LOW
128,hello doctor dry lips and mild throat irritation today,LOW
128,i am experiencing dry lips and mild throat irritation today,LOW
129,mild sneezing when i clean dusty rooms,LOW
129,i have mild sneezing when i clean dusty rooms,LOW
129,"doctor, mild sneezing when i clean dusty rooms",LOW
129,mild sneezing when i clean dusty rooms. what should i do,LOW
129,mild sneezing when i clean dusty rooms. please advise,LOW
129,"hi, mild sneezing when i clean dusty rooms and i am worried",LOW
129,hello doctor mild sneezing when i clean dusty rooms,LOW
129,i am experiencing mild sneezing when i clean dusty rooms,LOW
130,a single pimple on my chin,LOW
130,i have a single pimple on my chin,LOW
130,"doctor, a single pimple on my chin",LOW
130,a single pimple on my chin. what should i do,LOW
130,a single pimple on my chin. please advise,LOW
130,"hi, a single pimple on my chin and i am worried",LOW
130,hello doctor a single pimple on my chin,LOW
130,i am experiencing a single pimple on my chin,LOW
131,slight burning eyes after long screen time today,LOW
131,i have slight burning eyes after long screen time today,LOW
131,"doctor, slight burning eyes after long screen time today",LOW
131,slight burning eyes after long screen time today. what should i do,LOW
131,slight burning eyes after long screen time today. please advise,LOW
131,"hi, slight burning eyes after long screen time today and i am worried",LOW
131,hello doctor slight burning eyes after long screen time today,LOW
131,i am experiencing slight burning eyes after long screen time today,LOW
132,mild neck stiffness after sleeping in a bad position,LOW
132,i have mild neck stiffness after sleeping in a bad position,LOW
132,"doctor, mild neck stiffness after sleeping in a bad position",LOW
132,mild neck stiffness after sleeping in a bad position. what should i do,LOW
132,mild neck stiffness after sleeping in a bad position. please advise,LOW
132,"hi, mild neck stiffness after sleeping in a bad position and i am worried",LOW
132,hello doctor mild neck stiffness after sleeping in a bad position,LOW
132,i am experiencing mild neck stiffness after sleeping in a bad position,LOW
133,small paper cut on my finger,LOW
133,i have small paper cut on my finger,LOW
133,"doctor, small paper cut on my finger",LOW
133,small paper cut on my finger. what should i do,LOW
133,small paper cut on my finger. please advise,LOW
133,"hi, small paper cut on my finger and i am worried",LOW
133,hello doctor small paper cut on my finger,LOW
133,i am experiencing small paper cut on my finger,LOW
134,hiccups on and off this afternoon,LOW
134,i have hiccups on and off this afternoon,LOW
134,"doctor, hiccups on and off this afternoon",LOW
134,hiccups on and off this afternoon. what should i do,LOW
134,hiccups on and off this afternoon. please advise,LOW
134,"hi, hiccups on and off this afternoon and i am worried",LOW
134,hello doctor hiccups on and off this afternoon,LOW
134,i am experiencing hiccups on and off this afternoon,LOW
135,mild gas and burping since lunch,LOW
135,i have mild gas and burping since lunch,LOW
135,"doctor, mild gas and burping since lunch",LOW
135,mild gas and burping since lunch. what should i do,LOW
135,mild gas and burping since lunch. please advise,LOW
135,"hi, mild gas and burping since lunch and i am worried",LOW
135,hello doctor mild gas and burping since lunch,LOW
135,i am experiencing mild gas and burping since lunch,LOW
136,one bruise on my knee after bumping a table,LOW
136,i have one bruise on my knee after bumping a table,LOW
136,"doctor, one bruise on my knee after bumping a table",LOW
136,one bruise on my knee after bumping a table. what should i do,LOW
136,one bruise on my knee after bumping a table. please advise,LOW
136,"hi, one bruise on my knee after bumping a table and i am worried",LOW
136,hello doctor one bruise on my knee after bumping a table,LOW
136,i am experiencing one bruise on my knee after bumping a table,LOW
137,"slight cough for one day, no fever",LOW
137,"i have slight cough for one day, no fever",LOW
137,"doctor, slight cough for one day, no fever",LOW
137,"slight cough for one day, no fever. what should i do",LOW
137,"slight cough for one day, no fever. please advise",LOW
137,"hi, slight cough for one day, no fever and i am worried",LOW
137,"hello doctor slight cough for one day, no fever",LOW
137,"i am experiencing slight cough for one day, no fever",LOW
138,mild soreness in my shoulder after gym today,LOW
138,i have mild soreness in my shoulder after gym today,LOW
138,"doctor, mild soreness in my shoulder after gym today",LOW
138,mild soreness in my shoulder after gym today. what should i do,LOW
138,mild soreness in my shoulder after gym today. please advise,LOW
138,"hi, mild soreness in my shoulder after gym today and i am worried",LOW
138,hello doctor mild soreness in my shoulder after gym today,LOW
138,i am experiencing mild soreness in my shoulder after gym today,LOW
139,i feel slightly tired today after a late night,LOW
139,i have i feel slightly tired today after a late night,LOW
139,"doctor, i feel slightly tired today after a late night",LOW
139,i feel slightly tired today after a late night. what should i do,LOW
139,i feel slightly tired today after a late night. please advise,LOW
139,"hi, i feel slightly tired today after a late night and i am worried",LOW
139,hello doctor i feel slightly tired today after a late night,LOW
139,i am experiencing i feel slightly tired today after a late night,LOW
140,mild itching on my scalp today,LOW
140,i have mild itching on my scalp today,LOW
140,"doctor, mild itching on my scalp today",LOW
140,mild itching on my scalp today. what should i do,LOW
140,mild itching on my scalp today. please advise,LOW
140,"hi, mild itching on my scalp today and i am worried",LOW
140,hello doctor mild itching on my scalp today,LOW
140,i am experiencing mild itching on my scalp today,LOW
141,small blister on my heel from new shoes,LOW
141,i have small blister on my heel from new shoes,LOW
141,"doctor, small blister on my heel from new shoes",LOW
141,small blister on my heel from new shoes. what should i do,LOW
141,small blister on my heel from new shoes. please advise,LOW
141,"hi, small blister on my heel from new shoes and i am worried",LOW
141,hello doctor small blister on my heel from new shoes,LOW
141,i am experiencing small blister on my heel from new shoes,LOW
142,light period cramps today,LOW
142,i have light period cramps today,LOW
142,"doctor, light period cramps today",LOW
142,light period cramps today. what should i do,LOW
142,light period cramps today. please advise,LOW
142,"hi, light period cramps today and i am worried",LOW
142,hello doctor light period cramps today,LOW
142,i am experiencing light period cramps today,LOW
143,mild nasal block in the morning only,LOW
143,i have mild nasal block in the morning only,LOW
143,"doctor, mild nasal block in the morning only",LOW
143,mild nasal block in the morning only. what should i do,LOW
143,mild nasal block in the morning only. please advise,LOW
143,"hi, mild nasal block in the morning only and i am worried",LOW
143,hello doctor mild nasal block in the morning only,LOW
143,i am experiencing mild nasal block in the morning only,LOW
144,slightly watery eyes since morning,LOW
144,i have slightly watery eyes since morning,LOW
144,"doctor, slightly watery eyes since morning",LOW
144,slightly watery eyes since morning. what should i do,LOW
144,slightly watery eyes since morning. please advise,LOW
144,"hi, slightly watery eyes since morning and i am worried",LOW
144,hello doctor slightly watery eyes since morning,LOW
144,i am experiencing slightly watery eyes since morning,LOW
145,mild ringing in my ear for a few minutes today,LOW
145,i have mild ringing in my ear for a few minutes today,LOW
145,"doctor, mild ringing in my ear for a few minutes today",LOW
145,mild ringing in my ear for a few minutes today. what should i do,LOW
145,mild ringing in my ear for a few minutes today. please advise,LOW
145,"hi, mild ringing in my ear for a few minutes today and i am worried",LOW
145,hello doctor mild ringing in my ear for a few minutes today,LOW
145,i am experiencing mild ringing in my ear for a few minutes today,LOW
146,minor sunburn on my nose from this afternoon,LOW
146,i have minor sunburn on my nose from this afternoon,LOW
146,"doctor, minor sunburn on my nose from this afternoon",LOW
146,minor sunburn on my nose from this afternoon. what should i do,LOW
146,minor sunburn on my nose from this afternoon. please advise,LOW
146,"hi, minor sunburn on my nose from this afternoon and i am worried",LOW
146,hello doctor minor sunburn on my nose from this afternoon,LOW
146,i am experiencing minor sunburn on my nose from this afternoon,LOW
147,mild toe pain after stubbing it just now,LOW
147,i have mild toe pain after stubbing it just now,LOW
147,"doctor, mild toe pain after stubbing it just now",LOW
147,mild toe pain after stubbing it just now. what should i do,LOW
147,mild toe pain after stubbing it just now. please advise,LOW
147,"hi, mild toe pain after stubbing it just now and i am worried",LOW
147,hello doctor mild toe pain after stubbing it just now,LOW
147,i am experiencing mild toe pain after stubbing it just now,LOW
148,slight sneezing and itchy nose this morning only,LOW
148,i have slight sneezing and itchy nose this morning only,LOW
148,"doctor, slight sneezing and itchy nose this morning only",LOW
148,slight sneezing and itchy nose this morning only. what should i do,LOW
148,slight sneezing and itchy nose this morning only. please advise,LOW
148,"hi, slight sneezing and itchy nose this morning only and i am worried",LOW
148,hello doctor slight sneezing and itchy nose this morning only,LOW
148,i am experiencing slight sneezing and itchy nose this morning only,LOW
149,mild acidity after a heavy dinner last night,LOW
149,i have mild acidity after a heavy dinner last night,LOW
149,"doctor, mild acidity after a heavy dinner last night",LOW
149,mild acidity after a heavy dinner last night. what should i do,LOW
149,mild acidity after a heavy dinner last night. please advise,LOW
149,"hi, mild acidity after a heavy dinner last night and i am worried",LOW
149,hello doctor mild acidity after a heavy dinner last night,LOW
149,i am experiencing mild acidity after a heavy dinner last night,LOW
150,tired eyes after studying all evening,LOW
150,i have tired eyes after studying all evening,LOW
150,"doctor, tired eyes after studying all evening",LOW
150,tired eyes after studying all evening. what should i do,LOW
150,tired eyes after studying all evening. please advise,LOW
150,"hi, tired eyes after studying all evening and i am worried",LOW
150,hello doctor tired eyes after studying all evening,LOW
150,i am experiencing tired eyes after studying all evening,LOW
151,small red patch where my watch strap rubs,LOW
151,i have small red patch where my watch strap rubs,LOW
151,"doctor, small red patch where my watch strap rubs",LOW
151,small red patch where my watch strap rubs. what should i do,LOW
151,small red patch where my watch strap rubs. please advise,LOW
151,"hi, small red patch where my watch strap rubs and i am worried",LOW
151,hello doctor small red patch where my watch strap rubs,LOW
151,i am experiencing small red patch where my watch strap rubs,LOW
152,mild jaw ache after chewing gum today,LOW
152,i have mild jaw ache after chewing gum today,LOW
152,"doctor, mild jaw ache after chewing gum today",LOW
152,mild jaw ache after chewing gum today. what should i do,LOW
152,mild jaw ache after chewing gum today. please advise,LOW
152,"hi, mild jaw ache after chewing gum today and i am worried",LOW
152,hello doctor mild jaw ache after chewing gum today,LOW
152,i am experiencing mild jaw ache after chewing gum today,LOW
153,slight dizziness once when i stood up quickly today,LOW
153,i have slight dizziness once when i stood up quickly today,LOW
153,"doctor, slight dizziness once when i stood up quickly today",LOW
153,slight dizziness once when i stood up quickly today. what should i do,LOW
153,slight dizziness once when i stood up quickly today. please advise,LOW
153,"hi, slight dizziness once when i stood up quickly today and i am worried",LOW
153,hello doctor slight dizziness once when i stood up quickly today,LOW
153,i am experiencing slight dizziness once when i stood up quickly today,LOW
154,mild leg cramp last night while sleeping,LOW
154,i have mild leg cramp last night while sleeping,LOW
154,"doctor, mild leg cramp last night while sleeping",LOW
154,mild leg cramp last night while sleeping. what should i do,LOW
154,mild leg cramp last night while sleeping. please advise,LOW
154,"hi, mild leg cramp last night while sleeping and i am worried",LOW
154,hello doctor mild leg cramp last night while sleeping,LOW
154,i am experiencing mild leg cramp last night while sleeping,LOW
155,itchy skin after wearing a new woollen sweater today,LOW
155,i have itchy skin after wearing a new woollen sweater today,LOW
155,"doctor, itchy skin after wearing a new woollen sweater today",LOW
155,itchy skin after wearing a new woollen sweater today. what should i do,LOW
155,itchy skin after wearing a new woollen sweater today. please advise,LOW
155,"hi, itchy skin after wearing a new woollen sweater today and i am worried",LOW
155,hello doctor itchy skin after wearing a new woollen sweater today,LOW
155,i am experiencing itchy skin after wearing a new woollen sweater today,LOW
156,mild throat dryness after singing loudly yesterday,LOW
156,i have mild throat dryness after singing loudly yesterday,LOW
156,"doctor, mild throat dryness after singing loudly yesterday",LOW
156,mild throat dryness after singing loudly yesterday. what should i do,LOW
156,mild throat dryness after singing loudly yesterday. please advise,LOW
156,"hi, mild throat dryness after singing loudly yesterday and i am worried",LOW
156,hello doctor mild throat dryness after singing loudly yesterday,LOW
156,i am experiencing mild throat dryness after singing loudly yesterday,LOW
157,one small mouth ulcer since yesterday,LOW
157,i have one small mouth ulcer since yesterday,LOW
157,"doctor, one small mouth ulcer since yesterday",LOW
157,one small mouth ulcer since yesterday. what should i do,LOW
157,one small mouth ulcer since yesterday. please advise,LOW
157,"hi, one small mouth ulcer since yesterday and i am worried",LOW
157,hello doctor one small mouth ulcer since yesterday,LOW
157,i am experiencing one small mouth ulcer since yesterday,LOW
158,slight wrist ache after typing all day,LOW
158,i have slight wrist ache after typing all day,LOW
158,"doctor, slight wrist ache after typing all day",LOW
158,slight wrist ache after typing all day. what should i do,LOW
158,slight wrist ache after typing all day. please advise,LOW
158,"hi, slight wrist ache after typing all day and i am worried",LOW
158,hello doctor slight wrist ache after typing all day,LOW
158,i am experiencing slight wrist ache after typing all day,LOW
159,mild forehead warmth but thermometer shows normal,LOW
159,i have mild forehead warmth but thermometer shows normal,LOW
159,"doctor, mild forehead warmth but thermometer shows normal",LOW
159,mild forehead warmth but thermometer shows normal. what should i do,LOW
159,mild forehead warmth but thermometer shows normal. please advise,LOW
159,"hi, mild forehead warmth but thermometer shows normal and i am worried",LOW
159,hello doctor mild forehead warmth but thermometer shows normal,LOW
159,i am experiencing mild forehead warmth but thermometer shows normal,LOW
